id,add01,title01,add02,title
692,"""",Pink Flamingos,"""","""Pink Flamingos"""
693,"""",Meet the Fockers,"""","""Meet the Fockers"""
694,"""",The Shining,"""","""The Shining"""
695,"""",Short Cuts,"""","""Short Cuts"""
696,"""",Manhattan,"""","""Manhattan"""
698,"""",Moonraker,"""","""Moonraker"""
699,"""",For Your Eyes Only,"""","""For Your Eyes Only"""
700,"""",Octopussy,"""","""Octopussy"""
701,"""",Our Hospitality,"""","""Our Hospitality"""
702,"""",A Streetcar Named Desire,"""","""A Streetcar Named Desire"""
703,"""",Annie Hall,"""","""Annie Hall"""
704,"""",A Hard Day's Night,"""","""A Hard Day's Night"""
705,"""",All About Eve,"""","""All About Eve"""
707,"""",A View to a Kill,"""","""A View to a Kill"""
708,"""",The Living Daylights,"""","""The Living Daylights"""
709,"""",Licence to Kill,"""","""Licence to Kill"""
710,"""",GoldenEye,"""","""GoldenEye"""
711,"""",Finding Forrester,"""","""Finding Forrester"""
712,"""",Four Weddings and a Funeral,"""","""Four Weddings and a Funeral"""
713,"""",The Piano,"""","""The Piano"""
714,"""",Tomorrow Never Dies,"""","""Tomorrow Never Dies"""
742,"""",Together,"""","""Together"""
744,"""",Top Gun,"""","""Top Gun"""
745,"""",The Sixth Sense,"""","""The Sixth Sense"""
746,"""",The Last Emperor,"""","""The Last Emperor"""
747,"""",Shaun of the Dead,"""","""Shaun of the Dead"""
752,"""",V for Vendetta,"""","""V for Vendetta"""
753,"""",Faces,"""","""Faces"""
754,"""",Face/Off,"""","""Face/Off"""
755,"""",From Dusk Till Dawn,"""","""From Dusk Till Dawn"""
756,"""",Fantasia,"""","""Fantasia"""
759,"""",Gentlemen Prefer Blondes,"""","""Gentlemen Prefer Blondes"""
762,"""",Monty Python and the Holy Grail,"""","""Monty Python and the Holy Grail"""
763,"""",Braindead,"""","""Braindead"""
764,"""",The Evil Dead,"""","""The Evil Dead"""
765,"""",Evil Dead II,"""","""Evil Dead II"""
766,"""",Army of Darkness,"""","""Army of Darkness"""
767,"""",Harry Potter and the Half-Blood Prince,"""","""Harry Potter and the Half-Blood Prince"""
768,"""",From Hell,"""","""From Hell"""
769,"""",GoodFellas,"""","""GoodFellas"""
770,"""",Gone with the Wind,"""","""Gone with the Wind"""
771,"""",Home Alone,"""","""Home Alone"""
772,"""",Home Alone 2: Lost in New York,"""","""Home Alone 2: Lost in New York"""
773,"""",Little Miss Sunshine,"""","""Little Miss Sunshine"""
775,"""",A Trip to the Moon,"""","""A Trip to the Moon"""
776,"""",The Rules of the Game,"""","""The Rules of the Game"""
777,"""",Grand Illusion,"""","""Grand Illusion"""
778,"""",Monsieur  Hulot's Holiday,"""","""Monsieur  Hulot's Holiday"""
780,"""",The Passion of Joan of Arc,"""","""The Passion of Joan of Arc"""
782,"""",Gattaca,"""","""Gattaca"""
783,"""",Gandhi,"""","""Gandhi"""
784,"""",Kolya,"""","""Kolya"""
786,"""",Almost Famous,"""","""Almost Famous"""
787,"""",Mr. & Mrs. Smith,"""","""Mr. & Mrs. Smith"""
788,"""",Mrs. Doubtfire,"""","""Mrs. Doubtfire"""
790,"""",The Fog,"""","""The Fog"""
792,"""",Platoon,"""","""Platoon"""
793,"""",Blue Velvet,"""","""Blue Velvet"""
794,"""",The Omen,"""","""The Omen"""
795,"""",City of Angels,"""","""City of Angels"""
796,"""",Cruel Intentions,"""","""Cruel Intentions"""
797,"""",Persona,"""","""Persona"""
801,"""","Good Morning, Vietnam","""","""Good Morning, Vietnam"""
802,"""",Lolita,"""","""Lolita"""
803,"""",Night and Fog,"""","""Night and Fog"""
804,"""",Roman Holiday,"""","""Roman Holiday"""
805,"""",Rosemary's Baby,"""","""Rosemary's Baby"""
806,"""",The Omen,"""","""The Omen"""
807,"""",Se7en,"""","""Se7en"""
808,"""",Shrek,"""","""Shrek"""
809,"""",Shrek 2,"""","""Shrek 2"""
810,"""",Shrek the Third,"""","""Shrek the Third"""
811,"""",Silent Running,"""","""Silent Running"""
812,"""",Aladdin,"""","""Aladdin"""
813,"""",Airplane!,"""","""Airplane!"""
814,"""",An American Werewolf in London,"""","""An American Werewolf in London"""
816,"""",Austin Powers: International Man of Mystery,"""","""Austin Powers: International Man of Mystery"""
817,"""",Austin Powers: The Spy Who Shagged Me,"""","""Austin Powers: The Spy Who Shagged Me"""
818,"""",Austin Powers in Goldmember,"""","""Austin Powers in Goldmember"""
819,"""",Sleepers,"""","""Sleepers"""
820,"""",JFK,"""","""JFK"""
821,"""",Judgment at Nuremberg,"""","""Judgment at Nuremberg"""
823,"""",Jin-Roh: The Wolf Brigade,"""","""Jin-Roh: The Wolf Brigade"""
824,"""",Moulin Rouge!,"""","""Moulin Rouge!"""
825,"""",Playing by Heart,"""","""Playing by Heart"""
826,"""",The Bridge on the River Kwai,"""","""The Bridge on the River Kwai"""
827,"""",Diabolique,"""","""Diabolique"""
828,"""",The Day the Earth Stood Still,"""","""The Day the Earth Stood Still"""
829,"""",Chinatown,"""","""Chinatown"""
830,"""",Forbidden Planet,"""","""Forbidden Planet"""
831,"""",This Island Earth,"""","""This Island Earth"""
832,"""",M,"""","""M"""
833,"""",Umberto D.,"""","""Umberto D."""
834,"""",Underworld: Evolution,"""","""Underworld: Evolution"""
837,"""",Videodrome,"""","""Videodrome"""
838,"""",American Graffiti,"""","""American Graffiti"""
839,"""",Duel,"""","""Duel"""
840,"""",Close Encounters of the Third Kind,"""","""Close Encounters of the Third Kind"""
841,"""",Dune,"""","""Dune"""
842,"""",The Assassination of Richard Nixon,"""","""The Assassination of Richard Nixon"""
843,"""",In the Mood for Love,"""","""In the Mood for Love"""
844,"""",2046,"""","""2046"""
845,"""",Strangers on a Train,"""","""Strangers on a Train"""
846,"""",The X Files,"""","""The X Files"""
847,"""",Willow,"""","""Willow"""
848,"""",Dragonslayer,"""","""Dragonslayer"""
849,"""",Krull,"""","""Krull"""
850,"""",A Christmas Story,"""","""A Christmas Story"""
851,"""",Brief Encounter,"""","""Brief Encounter"""
853,"""",Enemy at the Gates,"""","""Enemy at the Gates"""
854,"""",The Mask,"""","""The Mask"""
855,"""",Black Hawk Down,"""","""Black Hawk Down"""
856,"""",Who Framed Roger Rabbit,"""","""Who Framed Roger Rabbit"""
857,"""",Saving Private Ryan,"""","""Saving Private Ryan"""
858,"""",Sleepless in Seattle,"""","""Sleepless in Seattle"""
859,"""",Dangerous Liaisons,"""","""Dangerous Liaisons"""
860,"""",WarGames,"""","""WarGames"""
861,"""",Total Recall,"""","""Total Recall"""
862,"""",Toy Story,"""","""Toy Story"""
863,"""",Toy Story 2,"""","""Toy Story 2"""
864,"""",Cool Runnings,"""","""Cool Runnings"""
865,"""",The Running Man,"""","""The Running Man"""
866,"""",Finding Neverland,"""","""Finding Neverland"""
867,"""",Sliver,"""","""Sliver"""
868,"""",Tsotsi,"""","""Tsotsi"""
869,"""",Planet of the Apes,"""","""Planet of the Apes"""
870,"""",Dolls,"""","""Dolls"""
871,"""",Planet of the Apes,"""","""Planet of the Apes"""
872,"""",Singin' in the Rain,"""","""Singin' in the Rain"""
873,"""",The Color Purple,"""","""The Color Purple"""
874,"""",A Man for All Seasons,"""","""A Man for All Seasons"""
876,"""",Frank Herbert's Dune,"""","""Frank Herbert's Dune"""
877,"""",Scarface,"""","""Scarface"""
879,"""",Hook,"""","""Hook"""
880,"""",Antonia's Line,"""","""Antonia's Line"""
881,"""",A Few Good Men,"""","""A Few Good Men"""
883,"""",Coffee and Cigarettes,"""","""Coffee and Cigarettes"""
884,"""",Crash,"""","""Crash"""
886,"""",The Cincinnati Kid,"""","""The Cincinnati Kid"""
887,"""",The Best Years of Our Lives,"""","""The Best Years of Our Lives"""
888,"""",The Flintstones,"""","""The Flintstones"""
889,"""",The Flintstones in Viva Rock Vegas,"""","""The Flintstones in Viva Rock Vegas"""
891,"""",All the President's Men,"""","""All the President's Men"""
892,"""",Delicatessen,"""","""Delicatessen"""
895,"""",Andrei Rublev,"""","""Andrei Rublev"""
896,"""",The World of Apu,"""","""The World of Apu"""
897,"""",Aparajito,"""","""Aparajito"""
898,"""",Birdman of Alcatraz,"""","""Birdman of Alcatraz"""
900,"""",Bringing Up Baby,"""","""Bringing Up Baby"""
901,"""",City Lights,"""","""City Lights"""
902,"""",The City of Lost Children,"""","""The City of Lost Children"""
903,"""",Cool Hand Luke,"""","""Cool Hand Luke"""
905,"""",Pandora's Box,"""","""Pandora's Box"""
907,"""",Doctor Zhivago,"""","""Doctor Zhivago"""
909,"""",Meet Me in St. Louis,"""","""Meet Me in St. Louis"""
910,"""",The Big Sleep,"""","""The Big Sleep"""
911,"""",The Bank Dick,"""","""The Bank Dick"""
912,"""",The Thomas Crown Affair,"""","""The Thomas Crown Affair"""
913,"""",The Thomas Crown Affair,"""","""The Thomas Crown Affair"""
914,"""",The Great Dictator,"""","""The Great Dictator"""
916,"""",Bullitt,"""","""Bullitt"""
918,"""",Blind Date,"""","""Blind Date"""
919,"""",Blood: The Last Vampire,"""","""Blood: The Last Vampire"""
920,"""",Cars,"""","""Cars"""
921,"""",Cinderella Man,"""","""Cinderella Man"""
922,"""",Dead Man,"""","""Dead Man"""
923,"""",Dawn of the Dead,"""","""Dawn of the Dead"""
924,"""",Dawn of the Dead,"""","""Dawn of the Dead"""
925,"""",Do the Right Thing,"""","""Do the Right Thing"""
926,"""",Galaxy Quest,"""","""Galaxy Quest"""
927,"""",Gremlins,"""","""Gremlins"""
928,"""",Gremlins 2: The New Batch,"""","""Gremlins 2: The New Batch"""
929,"""",Godzilla,"""","""Godzilla"""
931,"""",Don't Look Now,"""","""Don't Look Now"""
934,"""",Rififi,"""","""Rififi"""
935,"""",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"""","""Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"""
936,"""",The Pink Panther,"""","""The Pink Panther"""
938,"""",For a Few Dollars More,"""","""For a Few Dollars More"""
940,"""",The Lady Vanishes,"""","""The Lady Vanishes"""
941,"""",Lethal Weapon,"""","""Lethal Weapon"""
942,"""",Lethal Weapon 2,"""","""Lethal Weapon 2"""
943,"""",Lethal Weapon 3,"""","""Lethal Weapon 3"""
944,"""",Lethal Weapon 4,"""","""Lethal Weapon 4"""
946,"""",Letter from an Unknown Woman,"""","""Letter from an Unknown Woman"""
947,"""",Lawrence of Arabia,"""","""Lawrence of Arabia"""
948,"""",Halloween,"""","""Halloween"""
949,"""",Heat,"""","""Heat"""
950,"""",Ice Age: The Meltdown,"""","""Ice Age: The Meltdown"""
951,"""",Kindergarten Cop,"""","""Kindergarten Cop"""
953,"""",Madagascar,"""","""Madagascar"""
954,"""",Mission: Impossible,"""","""Mission: Impossible"""
955,"""",Mission: Impossible II,"""","""Mission: Impossible II"""
956,"""",Mission: Impossible III,"""","""Mission: Impossible III"""
957,"""",Spaceballs,"""","""Spaceballs"""
961,"""",The General,"""","""The General"""
962,"""",The Gold Rush,"""","""The Gold Rush"""
963,"""",The Maltese Falcon,"""","""The Maltese Falcon"""
964,"""",The Phantom of the Opera,"""","""The Phantom of the Opera"""
965,"""",The Magnificent Ambersons,"""","""The Magnificent Ambersons"""
966,"""",The Magnificent Seven,"""","""The Magnificent Seven"""
967,"""",Spartacus,"""","""Spartacus"""
968,"""",Dog Day Afternoon,"""","""Dog Day Afternoon"""
975,"""",Paths of Glory,"""","""Paths of Glory"""
976,"""",Sweet Smell of Success,"""","""Sweet Smell of Success"""
977,"""",Tabu,"""","""Tabu"""
978,"""",Seven Years in Tibet,"""","""Seven Years in Tibet"""
979,"""",Irreversible,"""","""Irreversible"""
981,"""",The Philadelphia Story,"""","""The Philadelphia Story"""
982,"""",The Manchurian Candidate,"""","""The Manchurian Candidate"""
983,"""",The Man Who Would Be King,"""","""The Man Who Would Be King"""
984,"""",Dirty Harry,"""","""Dirty Harry"""
985,"""",Eraserhead,"""","""Eraserhead"""
987,"""",The Front Page,"""","""The Front Page"""
988,"""",The China Syndrome,"""","""The China Syndrome"""
990,"""",The Hustler,"""","""The Hustler"""
991,"""",The Man Who Fell to Earth,"""","""The Man Who Fell to Earth"""
992,"""","Sherlock, Jr.","""","""Sherlock, Jr."""
993,"""",Sleuth,"""","""Sleuth"""
994,"""",Straw Dogs,"""","""Straw Dogs"""
995,"""",Stagecoach,"""","""Stagecoach"""
996,"""",Double Indemnity,"""","""Double Indemnity"""
1018,"""",Mulholland Drive,"""","""Mulholland Drive"""
1023,"""",Adam's Apples,"""","""Adam's Apples"""
1024,"""",Heavenly Creatures,"""","""Heavenly Creatures"""
1040,"""",The Leopard,"""","""The Leopard"""
1049,"""",Sommersby,"""","""Sommersby"""
1050,"""",Shower,"""","""Shower"""
1051,"""",The French Connection,"""","""The French Connection"""
1052,"""",Blow-Up,"""","""Blow-Up"""
1058,"""",Breathless,"""","""Breathless"""
1059,"""",The Hidden Fortress,"""","""The Hidden Fortress"""
1073,"""",Arlington Road,"""","""Arlington Road"""
1075,"""","Black Cat, White Cat","""","""Black Cat, White Cat"""
1088,"""",Whale Rider,"""","""Whale Rider"""
1089,"""",Point Break,"""","""Point Break"""
1090,"""",The Thirteenth Floor,"""","""The Thirteenth Floor"""
1091,"""",The Thing,"""","""The Thing"""
1092,"""",The Third Man,"""","""The Third Man"""
1103,"""",Escape from New York,"""","""Escape from New York"""
1116,"""",The Wind That Shakes the Barley,"""","""The Wind That Shakes the Barley"""
1124,"""",The Prestige,"""","""The Prestige"""
1125,"""",Dreamgirls,"""","""Dreamgirls"""
1162,"""",The Miracle Worker,"""","""The Miracle Worker"""
1164,"""",Babel,"""","""Babel"""
1165,"""",The Queen,"""","""The Queen"""
1213,"""",The Talented Mr. Ripley,"""","""The Talented Mr. Ripley"""
1245,"""",The Remains of the Day,"""","""The Remains of the Day"""
1246,"""",Rocky Balboa,"""","""Rocky Balboa"""
1247,"""",The Good Shepherd,"""","""The Good Shepherd"""
1248,"""",Hannibal Rising,"""","""Hannibal Rising"""
1249,"""",Hollywoodland,"""","""Hollywoodland"""
1250,"""",Ghost Rider,"""","""Ghost Rider"""
1251,"""",Letters from Iwo Jima,"""","""Letters from Iwo Jima"""
1253,"""",Breaking and Entering,"""","""Breaking and Entering"""
1255,"""",The Host,"""","""The Host"""
1257,"""",Because I Said So,"""","""Because I Said So"""
1259,"""",Notes on a Scandal,"""","""Notes on a Scandal"""
1262,"""",Stranger Than Fiction,"""","""Stranger Than Fiction"""
1265,"""",Bridge to Terabithia,"""","""Bridge to Terabithia"""
1266,"""",Street Kings,"""","""Street Kings"""
1267,"""",Meet the Robinsons,"""","""Meet the Robinsons"""
1268,"""",Mr. Bean's Holiday,"""","""Mr. Bean's Holiday"""
1271,"""",300,"""","""300"""
1272,"""",Sunshine,"""","""Sunshine"""
1273,"""",TMNT,"""","""TMNT"""
1278,"""",The Dreamers,"""","""The Dreamers"""
1280,"""",3-Iron,"""","""3-Iron"""
1281,"""",Bean,"""","""Bean"""
1282,"""",Dogtown and Z-Boys,"""","""Dogtown and Z-Boys"""
1358,"""",A Brief History of Time,"""","""A Brief History of Time"""
1359,"""",American Psycho,"""","""American Psycho"""
1360,"""",Frida,"""","""Frida"""
1362,"""",The Hobbit,"""","""The Hobbit"""
1363,"""",The Hi-Lo Country,"""","""The Hi-Lo Country"""
1364,"""",Sex and Lucia,"""","""Sex and Lucia"""
1365,"""",Monster's Ball,"""","""Monster's Ball"""
1366,"""",Rocky,"""","""Rocky"""
1367,"""",Rocky II,"""","""Rocky II"""
1368,"""",First Blood,"""","""First Blood"""
1369,"""",Rambo: First Blood Part II,"""","""Rambo: First Blood Part II"""
1370,"""",Rambo III,"""","""Rambo III"""
1371,"""",Rocky III,"""","""Rocky III"""
1372,"""",Blood Diamond,"""","""Blood Diamond"""
1374,"""",Rocky IV,"""","""Rocky IV"""
1375,"""",Rocky V,"""","""Rocky V"""
1376,"""",Sweet Sixteen,"""","""Sweet Sixteen"""
1377,"""",Houseboat,"""","""Houseboat"""
1378,"""",Shortbus,"""","""Shortbus"""
1379,"""",Lights in the Dusk,"""","""Lights in the Dusk"""
1381,"""",The Fountain,"""","""The Fountain"""
1382,"""",Me and You and Everyone We Know,"""","""Me and You and Everyone We Know"""
1387,"""",Superstar: The Karen Carpenter Story,"""","""Superstar: The Karen Carpenter Story"""
1389,"""",Out of Sight,"""","""Out of Sight"""
1391,"""",Y Tu Mamá También,"""","""Y Tu Mamá También"""
1392,"""",Born into Brothels,"""","""Born into Brothels"""
1394,"""",Nostalgia,"""","""Nostalgia"""
1396,"""",Mirror,"""","""Mirror"""
1398,"""",Stalker,"""","""Stalker"""
1402,"""",The Pursuit of Happyness,"""","""The Pursuit of Happyness"""
1403,"""",Duel at Diablo,"""","""Duel at Diablo"""
1404,"""",Ae Fond Kiss...,"""","""Ae Fond Kiss..."""
1405,"""",Greed,"""","""Greed"""
1406,"""",City Slickers,"""","""City Slickers"""
1407,"""",La Vie en Rose,"""","""La Vie en Rose"""
1408,"""",Cutthroat Island,"""","""Cutthroat Island"""
1411,"""",The Rapture,"""","""The Rapture"""
1412,"""","Sex, Lies, and Videotape","""","""Sex, Lies, and Videotape"""
1413,"""",M. Butterfly,"""","""M. Butterfly"""
1414,"""",Lovers of the Arctic Circle,"""","""Lovers of the Arctic Circle"""
1417,"""",Pan's Labyrinth,"""","""Pan's Labyrinth"""
1422,"""",The Departed,"""","""The Departed"""
1427,"""",Perfume: The Story of a Murderer,"""","""Perfume: The Story of a Murderer"""
1428,"""",Once Upon a Time in Mexico,"""","""Once Upon a Time in Mexico"""
1429,"""",25th Hour,"""","""25th Hour"""
1430,"""",Bowling for Columbine,"""","""Bowling for Columbine"""
1433,"""",The Devil's Backbone,"""","""The Devil's Backbone"""
1435,"""",Tarnation,"""","""Tarnation"""
1439,"""",Anna and the King,"""","""Anna and the King"""
1440,"""",Little Children,"""","""Little Children"""
1443,"""",The Virgin Suicides,"""","""The Virgin Suicides"""
1444,"""",Junebug,"""","""Junebug"""
1450,"""",Blood: The Last Vampire,"""","""Blood: The Last Vampire"""
1452,"""",Superman Returns,"""","""Superman Returns"""
1480,"""",Touch of Evil,"""","""Touch of Evil"""
1485,"""",Get Carter,"""","""Get Carter"""
1487,"""",Hellboy,"""","""Hellboy"""
1491,"""",The Illusionist,"""","""The Illusionist"""
1493,"""",Miss Congeniality,"""","""Miss Congeniality"""
1494,"""",Curse of the Golden Flower,"""","""Curse of the Golden Flower"""
1495,"""",Kingdom of Heaven,"""","""Kingdom of Heaven"""
1496,"""",Cool as Ice,"""","""Cool as Ice"""
1497,"""",Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"""","""Teenage Mutant Ninja Turtles II: The Secret of the Ooze"""
1498,"""",Teenage Mutant Ninja Turtles,"""","""Teenage Mutant Ninja Turtles"""
1499,"""",Teenage Mutant Ninja Turtles III,"""","""Teenage Mutant Ninja Turtles III"""
1523,"""",The Last King of Scotland,"""","""The Last King of Scotland"""
